date,asset,weight
2025-04-28,560980,0.008371253572128734
2025-04-28,561100,0.010832907429709939
2025-04-28,562510,0.01274644480244729
2025-04-28,588730,0.00838110191181917
2025-04-28,588760,0.008388629266242204
2025-04-28,588790,0.00837045407413219
2025-04-28,588930,0.008394062273376414
2025-04-29,159386,0.3813615883493448
2025-04-29,159609,0.008147297104806498
2025-04-29,159625,0.009259369687401221
2025-04-29,159735,0.011821627646851114
2025-04-29,159766,0.012655520935537946
2025-04-29,159790,0.00868413594937951
2025-04-29,159834,0.02123265123709472
2025-04-29,159843,0.012656525664125208
2025-04-29,159857,0.008148742564580706
2025-04-29,159863,0.008134782071170113
2025-04-29,159928,0.012806133484579589
2025-04-29,159934,0.015480967774253607
2025-04-29,159981,0.013033859595141112
2025-04-29,159985,0.014403656236269328
2025-04-29,159996,0.01194274858606102
2025-04-29,510630,0.01273623496436134
2025-04-29,511190,0.22016951481484248
2025-04-29,512600,0.009137364101917986
2025-04-29,512930,0.008471590062071788
2025-04-29,513230,0.011887119418428143
2025-04-29,513350,0.0124081287745598
2025-04-29,513590,0.011895128910880359
2025-04-29,513970,0.012966474883937065
2025-04-29,515070,0.008490093898744066
2025-04-29,515710,0.012727594805027794
2025-04-29,515980,0.00844996493684241
2025-04-29,516900,0.009052270048266383
2025-04-29,517400,0.014710901315474461
2025-04-29,517800,0.008531168170512006
2025-04-29,518600,0.015477647230785
2025-04-29,560880,0.011931159246740168
2025-04-29,560980,0.008315404725053455
2025-04-29,561100,0.010886955876356555
2025-04-29,562510,0.012673053148307974
2025-04-29,588730,0.00846306533103042
2025-04-29,588760,0.0084680148327854
2025-04-29,588790,0.008460173752433279
2025-04-29,588930,0.008485472963437473
2025-04-30,159321,0.013109948824627973
2025-04-30,159322,0.013109948824627973
2025-04-30,159386,0.380739792912546
2025-04-30,159512,0.013507220001131848
2025-04-30,159587,0.013507220001131847
2025-04-30,159698,0.013507220001131848
2025-04-30,159780,0.013507220001131848
2025-04-30,159783,0.013507220001131848
2025-04-30,159796,0.013507220001131848
2025-04-30,159806,0.013507220001131848
2025-04-30,159834,0.013037638407413697
2025-04-30,159840,0.013507220001131848
2025-04-30,159934,0.015346329631459574
2025-04-30,159981,0.012907338234864384
2025-04-30,159985,0.014290497222601246
2025-04-30,511190,0.23586102602770892
2025-04-30,512930,0.013727260393869515
2025-04-30,513350,0.012287680311310193
2025-04-30,515030,0.013507220001131848
2025-04-30,515070,0.013724415915784193
2025-04-30,515980,0.013721866752045083
2025-04-30,516550,0.013507220001131848
2025-04-30,517400,0.01454974030542128
2025-04-30,517800,0.01368508335947695
2025-04-30,518600,0.01534663196204606
2025-04-30,588120,0.013507220001131848
2025-04-30,588730,0.013863453391601917
2025-04-30,588760,0.013867777197778692
2025-04-30,588790,0.013847338176654627
2025-04-30,588930,0.013861310353003382
2025-05-06,159321,0.013312722576383114
2025-05-06,159322,0.01340515914918074
2025-05-06,159386,0.38126968931019817
2025-05-06,159512,0.013506030416725438
2025-05-06,159587,0.013539753838703556
2025-05-06,159698,0.013483101056392952
2025-05-06,159780,0.013588129762080889
2025-05-06,159783,0.013587696019221752
2025-05-06,159796,0.013681759981635655
2025-05-06,159806,0.013642151039342057
2025-05-06,159834,0.013135059343948012
2025-05-06,159840,0.013616458406437947
2025-05-06,159934,0.015459631185614948
2025-05-06,159981,0.012604878354136996
2025-05-06,159985,0.01417122072656214
2025-05-06,511190,0.2331006739669688
2025-05-06,512930,0.01392051113686809
2025-05-06,513350,0.012182137844524038
2025-05-06,515030,0.013604879036054977
2025-05-06,515070,0.013924220059906057
2025-05-06,515980,0.013949616607760522
2025-05-06,516550,0.01338032095662755
2025-05-06,517400,0.014806039964875159
2025-05-06,517800,0.01394005600776196
2025-05-06,518600,0.015469873040388033
2025-05-06,588120,0.013577882579782501
2025-05-06,588730,0.013900751720070909
2025-05-06,588760,0.013886697164711675
2025-05-06,588790,0.013903108194156563
2025-05-06,588930,0.01392014346029605
2025-05-07,159321,0.013379661239206352
2025-05-07,159322,0.013396873726616881
2025-05-07,159386,0.38192187009923995
2025-05-07,159512,0.013493341225839416
2025-05-07,159587,0.01379514879924365
2025-05-07,159698,0.013759136833030544
2025-05-07,159780,0.013581097818750556
2025-05-07,159783,0.013605906494951657
2025-05-07,159796,0.013649167451260614
2025-05-07,159806,0.013558391536189623
2025-05-07,159834,0.013206129911889079
2025-05-07,159840,0.013609652864931201
2025-05-07,159934,0.015547660283334703
2025-05-07,159981,0.01272574922871586
2025-05-07,159985,0.014144836458398324
2025-05-07,511190,0.23251751919798314
2025-05-07,512930,0.013814694642208789
2025-05-07,513350,0.012181848100923182
2025-05-07,515030,0.013539094492580374
2025-05-07,515070,0.013809611983115954
2025-05-07,515980,0.013832636672283261
2025-05-07,516550,0.01338990201577412
2025-05-07,517400,0.0147841354305867
2025-05-07,517800,0.01392519469637398
2025-05-07,518600,0.01554421256354883
2025-05-07,588120,0.013436628440503555
2025-05-07,588730,0.01380483123912996
2025-05-07,588760,0.013829312157719086
2025-05-07,588790,0.013847025108320133
2025-05-07,588930,0.013840343913845731
2025-05-08,159321,0.013086219019147008
2025-05-08,159322,0.013184769795509903
2025-05-08,159386,0.38364182870701896
2025-05-08,159512,0.013409296872420071
2025-05-08,159587,0.013639357161690267
2025-05-08,159698,0.013584672798531752
2025-05-08,159780,0.013722305406209914
2025-05-08,159783,0.013721491719440908
2025-05-08,159796,0.013859915442768945
2025-05-08,159806,0.013676138919862744
2025-05-08,159834,0.012965595463982451
2025-05-08,159840,0.013752826558224962
2025-05-08,159934,0.015274076460816454
2025-05-08,159981,0.012752507525499772
2025-05-08,159985,0.014100309492243463
2025-05-08,511190,0.23214282609964315
2025-05-08,512930,0.013933668629065974
2025-05-08,513350,0.012106852311874538
2025-05-08,515030,0.01364775899611786
2025-05-08,515070,0.013912562090967726
2025-05-08,515980,0.01397726488629816
2025-05-08,516550,0.01331336729801746
2025-05-08,517400,0.014545302224652041
2025-05-08,517800,0.01392519644077002
2025-05-08,518600,0.015267188203329111
2025-05-08,588120,0.013414895143549967
2025-05-08,588730,0.013718440287138435
2025-05-08,588760,0.013720246582601826
2025-05-08,588790,0.013741926902647118
2025-05-08,588930,0.01373419576324033
2025-05-09,159321,0.013079314372888732
2025-05-09,159322,0.013168384487703421
2025-05-09,159386,0.3844960282795509
2025-05-09,159512,0.013423551626459545
2025-05-09,159587,0.013611647305322303
2025-05-09,159698,0.013597908032455721
2025-05-09,159780,0.01356399598696831
2025-05-09,159783,0.0135888678429302
2025-05-09,159796,0.013805911603721263
2025-05-09,159806,0.013694857732854226
2025-05-09,159834,0.012979572339207936
2025-05-09,159840,0.013823086620478396
2025-05-09,159934,0.015270376281890994
2025-05-09,159981,0.01285427222924281
2025-05-09,159985,0.014123913378281516
2025-05-09,511190,0.23305399104227112
2025-05-09,512930,0.013750389549286535
2025-05-09,513350,0.012505479835636917
2025-05-09,515030,0.013636374128431269
2025-05-09,515070,0.013748154751105662
2025-05-09,515980,0.013799140080119987
2025-05-09,516550,0.013335816541784775
2025-05-09,517400,0.014552362945678599
2025-05-09,517800,0.013713359470314698
2025-05-09,518600,0.015273448060334633
2025-05-09,588120,0.013254085524187598
2025-05-09,588730,0.01343615169991686
2025-05-09,588760,0.013448603568085107
2025-05-09,588790,0.013441842453749334
2025-05-09,588930,0.01344040583867732
2025-05-12,159321,0.012782218487383154
2025-05-12,159322,0.012914506121091117
2025-05-12,159386,0.3861515254515319
2025-05-12,159512,0.013477691979899606
2025-05-12,159587,0.013435899169596543
2025-05-12,159698,0.013383131270505838
2025-05-12,159780,0.013698580660411658
2025-05-12,159783,0.013722853699723958
2025-05-12,159796,0.014203700672772539
2025-05-12,159806,0.013907585196991463
2025-05-12,159834,0.012622406406232321
2025-05-12,159840,0.014060415353086286
2025-05-12,159934,0.014851454952098457
2025-05-12,159981,0.013006987046790009
2025-05-12,159985,0.01399142149861134
2025-05-12,511190,0.2314724685912231
2025-05-12,512930,0.013811803399895118
2025-05-12,513350,0.012820360622033403
2025-05-12,515030,0.013875522108818665
2025-05-12,515070,0.013805166344986103
2025-05-12,515980,0.013858090142870975
2025-05-12,516550,0.013265917642843775
2025-05-12,517400,0.014187916815933429
2025-05-12,517800,0.013766166511351298
2025-05-12,518600,0.01485261221901102
2025-05-12,588120,0.013231789393828113
2025-05-12,588730,0.013582162078816351
2025-05-12,588760,0.01357472929460642
2025-05-12,588790,0.01357884203290148
2025-05-12,588930,0.013580956286245583
2025-05-13,159321,0.012900726178642302
2025-05-13,159322,0.01301679905419562
2025-05-13,159386,0.3860094758162799
2025-05-13,159512,0.013476586626716122
2025-05-13,159587,0.01342061753834179
2025-05-13,159698,0.013391653416247639
2025-05-13,159780,0.01373250060248636
2025-05-13,159783,0.013756741287066016
2025-05-13,159796,0.014163565461521947
2025-05-13,159806,0.01386546598706441
2025-05-13,159834,0.012551637486885292
2025-05-13,159840,0.01404388112216434
2025-05-13,159934,0.014773386762158567
2025-05-13,159981,0.013115310079853813
2025-05-13,159985,0.013970995073265718
2025-05-13,511190,0.2316984142800729
2025-05-13,512930,0.013779312719090107
2025-05-13,513350,0.01297138088786198
2025-05-13,515030,0.01381797793617435
2025-05-13,515070,0.013756109898676335
2025-05-13,515980,0.013797510823614934
2025-05-13,516550,0.013253753045915508
2025-05-13,517400,0.014343175217742022
2025-05-13,517800,0.013738443149254171
2025-05-13,518600,0.01477402033549183
2025-05-13,588120,0.013240215167689237
2025-05-13,588730,0.013540843904045167
2025-05-13,588760,0.013535034659702554
2025-05-13,588790,0.013518979981123619
2025-05-13,588930,0.013520032566368074
2025-05-14,159321,0.012765149963112945
2025-05-14,159322,0.012871972798012369
2025-05-14,159386,0.3876184228160244
2025-05-14,159512,0.013488583142123983
2025-05-14,159587,0.013450640364771484
2025-05-14,159698,0.01340316850332641
2025-05-14,159780,0.013766429395416734
2025-05-14,159783,0.01374030747530947
2025-05-14,159796,0.014046168015748706
2025-05-14,159806,0.013849179006444976
2025-05-14,159834,0.012396206816954273
2025-05-14,159840,0.014077462259950097
2025-05-14,159934,0.014596650022472023
2025-05-14,159981,0.01343023628390055
2025-05-14,159985,0.013969155240387398
2025-05-14,511190,0.23053486666617617
2025-05-14,512930,0.013794886929329439
2025-05-14,513350,0.013349401670261895
2025-05-14,515030,0.013850280085527918
2025-05-14,515070,0.013781731192356443
2025-05-14,515980,0.013855146744715371
2025-05-14,516550,0.013292257331771256
2025-05-14,517400,0.014194477168991146
2025-05-14,517800,0.013744668357708404
2025-05-14,518600,0.014590534350295344
2025-05-14,588120,0.01310885823906655
2025-05-14,588730,0.01348782873757245
2025-05-14,588760,0.013445563236398159
2025-05-14,588790,0.01349908962690207
2025-05-14,588930,0.013477764294980264
2025-05-15,159321,0.012757619124123527
2025-05-15,159322,0.012859272486719444
2025-05-15,159386,0.38760750110062436
2025-05-15,159512,0.013477822653998528
2025-05-15,159587,0.013597555721321833
2025-05-15,159698,0.01353762684487152
2025-05-15,159780,0.013651260490473641
2025-05-15,159783,0.01365063724250888
2025-05-15,159796,0.013939915439744077
2025-05-15,159806,0.01380877614196768
2025-05-15,159834,0.012170707396916542
2025-05-15,159840,0.014039349494837082
2025-05-15,159934,0.014313432590070794
2025-05-15,159981,0.013343744035403829
2025-05-15,159985,0.014101919496102776
2025-05-15,511190,0.2328661402907109
2025-05-15,512930,0.013590907382764866
2025-05-15,513350,0.013167417277418455
2025-05-15,515030,0.013777939200527263
2025-05-15,515070,0.013571115691951062
2025-05-15,515980,0.01361742749940026
2025-05-15,516550,0.013404884774627434
2025-05-15,517400,0.014163174316591937
2025-05-15,517800,0.013680823917703906
2025-05-15,518600,0.014296444113014447
2025-05-15,588120,0.012981816484883228
2025-05-15,588730,0.013384573879075812
2025-05-15,588760,0.013361799175580159
2025-05-15,588790,0.013382019809572354
2025-05-15,588930,0.013368216884219927
2025-05-16,159321,0.01282341596784851
2025-05-16,159322,0.012934388616965645
2025-05-16,159386,0.3865632325902409
2025-05-16,159512,0.01369651576334558
2025-05-16,159587,0.013506101395297267
2025-05-16,159698,0.013449589420904831
2025-05-16,159780,0.013605026921433542
2025-05-16,159783,0.01360449811016034
2025-05-16,159796,0.013993893265040924
2025-05-16,159806,0.01394140289252678
2025-05-16,159834,0.012359552300698533
2025-05-16,159840,0.014172049647629735
2025-05-16,159934,0.014543211433900109
2025-05-16,159981,0.013197197921093522
2025-05-16,159985,0.014047509929173451
2025-05-16,511190,0.23280473758711534
2025-05-16,512930,0.013616081230361522
2025-05-16,513350,0.013243515743978654
2025-05-16,515030,0.013904779107246402
2025-05-16,515070,0.013598791299226249
2025-05-16,515980,0.013663722684090229
2025-05-16,516550,0.013367789765644799
2025-05-16,517400,0.014247972472863493
2025-05-16,517800,0.013575200923255058
2025-05-16,518600,0.014552274795966725
2025-05-16,588120,0.013040484100061919
2025-05-16,588730,0.013351243322130831
2025-05-16,588760,0.013366141378797637
2025-05-16,588790,0.013340445444686742
2025-05-16,588930,0.013360903289432863
2025-05-19,159321,0.012863266799947008
2025-05-19,159322,0.012972742227832948
2025-05-19,159386,0.3866491980784469
2025-05-19,159512,0.013611868253126309
2025-05-19,159587,0.013640960003186431
2025-05-19,159698,0.01360667623861219
2025-05-19,159780,0.01360805246210258
2025-05-19,159783,0.01358223106361062
2025-05-19,159796,0.013997005283373271
2025-05-19,159806,0.013841969923578721
2025-05-19,159834,0.012436603590167404
2025-05-19,159840,0.014098302445297565
2025-05-19,159934,0.014638563704593467
2025-05-19,159981,0.013180009673745658
2025-05-19,159985,0.013999004469534686
2025-05-19,511190,0.23290763707553325
2025-05-19,512930,0.013577586853132293
2025-05-19,513350,0.013188992396344102
2025-05-19,515030,0.013841113058857041
2025-05-19,515070,0.013578544897176721
2025-05-19,515980,0.013610922316739056
2025-05-19,516550,0.01343295257857789
2025-05-19,517400,0.014251140994353154
2025-05-19,517800,0.013578219831098524
2025-05-19,518600,0.014637885055296255
2025-05-19,588120,0.013043384095425143
2025-05-19,588730,0.013291398689985679
2025-05-19,588760,0.013271883681693056
2025-05-19,588790,0.01327451417230109
2025-05-19,588930,0.013258921915145364
2025-05-20,159321,0.01295175170039267
2025-05-20,159322,0.013042896007645261
2025-05-20,159386,0.3868226459389376
2025-05-20,159512,0.013733894166948053
2025-05-20,159587,0.013733685471900845
2025-05-20,159698,0.013682495032331887
2025-05-20,159780,0.013596262138361946
2025-05-20,159783,0.01359564140134561
2025-05-20,159796,0.013932986687295758
2025-05-20,159806,0.013931756188793524
2025-05-20,159834,0.012350136548935357
2025-05-20,159840,0.014212432021717736
2025-05-20,159934,0.014547158188877961
2025-05-20,159981,0.01302959282434408
2025-05-20,159985,0.01393497672970901
2025-05-20,511190,0.2320066010393802
2025-05-20,512930,0.01360848368571756
2025-05-20,513350,0.013128669437268427
2025-05-20,515030,0.01387748684443909
2025-05-20,515070,0.013597515347749733
2025-05-20,515980,0.013632045742791475
2025-05-20,516550,0.01349532375885328
2025-05-20,517400,0.014425497928030643
2025-05-20,517800,0.013570911010119053
2025-05-20,518600,0.014554535978589868
2025-05-20,588120,0.013105703714345603
2025-05-20,588730,0.01333064995698964
2025-05-20,588760,0.013307967008476097
2025-05-20,588790,0.01339669039325501
2025-05-20,588930,0.013337575917285242
2025-05-21,159321,0.013419845547587779
2025-05-21,159322,0.013546327251758849
2025-05-21,159386,0.3859502329404118
2025-05-21,159512,0.01386979328913707
2025-05-21,159587,0.013612327977758569
2025-05-21,159698,0.01359702982430343
2025-05-21,159780,0.013511335568367314
2025-05-21,159783,0.01356075776136282
2025-05-21,159796,0.01409058481468512
2025-05-21,159806,0.014072944000856366
2025-05-21,159834,0.012678064773647267
2025-05-21,159840,0.014402580812938257
2025-05-21,159934,0.014913935891671915
2025-05-21,159981,0.013077588498271099
2025-05-21,159985,0.014088704583323586
2025-05-21,511190,0.23073209669939243
2025-05-21,512930,0.013461869955871729
2025-05-21,513350,0.013004027992312482
2025-05-21,515030,0.014043946915877709
2025-05-21,515070,0.013455031683295978
2025-05-21,515980,0.013464040270272905
2025-05-21,516550,0.013452040694326185
2025-05-21,517400,0.014930495023684197
2025-05-21,517800,0.01352244527209788
2025-05-21,518600,0.014928089729652032
2025-05-21,588120,0.013023841328014813
2025-05-21,588730,0.013284664310492252
2025-05-21,588760,0.013248886077157527
2025-05-21,588790,0.013244854594624886
2025-05-21,588930,0.013288870485491254
2025-05-22,159321,0.013379170890624726
2025-05-22,159322,0.013497253418472046
2025-05-22,159386,0.38650388574292893
2025-05-22,159512,0.013913255614479971
2025-05-22,159587,0.013550409652756118
2025-05-22,159698,0.0134773606151751
2025-05-22,159780,0.01346887738330078
2025-05-22,159783,0.013493481065731616
2025-05-22,159796,0.013879698631930892
2025-05-22,159806,0.013954728717629176
2025-05-22,159834,0.012722058967131017
2025-05-22,159840,0.014285167320668025
2025-05-22,159934,0.014970579854432313
2025-05-22,159981,0.012929876152463356
2025-05-22,159985,0.01410109625518409
2025-05-22,511190,0.23142803364671805
2025-05-22,512930,0.01345350260448148
2025-05-22,513350,0.012636810893769201
2025-05-22,515030,0.013879576247678584
2025-05-22,515070,0.013464745294968963
2025-05-22,515980,0.013483007793563784
2025-05-22,516550,0.013443709587694683
2025-05-22,517400,0.014847569702618356
2025-05-22,517800,0.013500812816543247
2025-05-22,518600,0.014968552521545804
2025-05-22,588120,0.012988074165006447
2025-05-22,588730,0.013317038275870328
2025-05-22,588760,0.013305276304731032
2025-05-22,588790,0.01332267858034874
2025-05-22,588930,0.013309691949548938
2025-05-23,159321,0.013597119754195586
2025-05-23,159322,0.013686179288051699
2025-05-23,159386,0.3854268397238892
2025-05-23,159512,0.014268160155963036
2025-05-23,159587,0.013466397057212674
2025-05-23,159698,0.013471493953710266
2025-05-23,159780,0.01343872805526261
2025-05-23,159783,0.013438440460953785
2025-05-23,159796,0.013804846316755177
2025-05-23,159806,0.013951522704533105
2025-05-23,159834,0.012782437901277232
2025-05-23,159840,0.014283702106647159
2025-05-23,159934,0.01505549940302215
2025-05-23,159981,0.012927728463999567
2025-05-23,159985,0.014123851727341886
2025-05-23,511190,0.2327156497893283
2025-05-23,512930,0.013327710640903361
2025-05-23,513350,0.012760611182884251
2025-05-23,515030,0.013919358321120455
2025-05-23,515070,0.01331524264535132
2025-05-23,515980,0.013359155116763404
2025-05-23,516550,0.013493806996583835
2025-05-23,517400,0.01504565852008713
2025-05-23,517800,0.013462129555265245
2025-05-23,518600,0.015057604512617418
2025-05-23,588120,0.012852854876261574
2025-05-23,588730,0.013124148760066486
2025-05-23,588760,0.013108772707207941
2025-05-23,588790,0.013095186248441693
2025-05-23,588930,0.013112385526791129
2025-05-26,159321,0.013657608460446287
2025-05-26,159322,0.013793165344042095
2025-05-26,159386,0.3848828095467397
2025-05-26,159512,0.013877271989088702
2025-05-26,159587,0.013597730603562121
2025-05-26,159698,0.013537800956348564
2025-05-26,159780,0.013423489911482409
2025-05-26,159783,0.013398018722043475
2025-05-26,159796,0.013692930165395559
2025-05-26,159806,0.013655236704230857
2025-05-26,159834,0.012783119960889789
2025-05-26,159840,0.013962672304369421
2025-05-26,159934,0.015050166715630291
2025-05-26,159981,0.01301207759189875
2025-05-26,159985,0.014116844115924456
2025-05-26,511190,0.23347062474064628
2025-05-26,512930,0.013404335644793748
2025-05-26,513350,0.012909117000139008
2025-05-26,515030,0.013655793436669153
2025-05-26,515070,0.013396850844636673
2025-05-26,515980,0.013450172759171652
2025-05-26,516550,0.013591526354444883
2025-05-26,517400,0.015192204414923444
2025-05-26,517800,0.013405913001464717
2025-05-26,518600,0.015039657569395916
2025-05-26,588120,0.012913943766998155
2025-05-26,588730,0.01314618195333438
2025-05-26,588760,0.013143320514366591
2025-05-26,588790,0.013152651970186979
2025-05-26,588930,0.013158597101650545
2025-05-27,159321,0.013432457584921809
2025-05-27,159322,0.013545318728518035
2025-05-27,159386,0.38495872606472314
2025-05-27,159512,0.013813622568403093
2025-05-27,159587,0.013802142917164332
2025-05-27,159698,0.013764242731438692
2025-05-27,159780,0.01331627030182183
2025-05-27,159783,0.01334182792160273
2025-05-27,159796,0.013715669032460173
2025-05-27,159806,0.013650205612994246
2025-05-27,159834,0.012742905948123003
2025-05-27,159840,0.01395926751517057
2025-05-27,159934,0.014994032108811745
2025-05-27,159981,0.01306069258660757
2025-05-27,159985,0.014295271192987846
2025-05-27,511190,0.23475703025802694
2025-05-27,512930,0.013266647041614527
2025-05-27,513350,0.012962969680967077
2025-05-27,515030,0.013638597544150019
2025-05-27,515070,0.013268976860562278
2025-05-27,515980,0.013282876755832493
2025-05-27,516550,0.01372590846647191
2025-05-27,517400,0.014936761412589384
2025-05-27,517800,0.013329339340428771
2025-05-27,518600,0.015001274393107361
2025-05-27,588120,0.01291385756961448
2025-05-27,588730,0.013013763989564098
2025-05-27,588760,0.012993040150011877
2025-05-27,588790,0.012991473926033469
2025-05-27,588930,0.012993870018391637
2025-05-28,159321,0.013530118401218155
2025-05-28,159322,0.013628207862092113
2025-05-28,159386,0.38483773907793023
2025-05-28,159512,0.01363151890455793
2025-05-28,159587,0.013693253133051286
2025-05-28,159698,0.013679431489204209
2025-05-28,159780,0.01339026222857782
2025-05-28,159783,0.01336485408895763
2025-05-28,159796,0.013590000177252065
2025-05-28,159806,0.013544766340493515
2025-05-28,159834,0.012776531565466084
2025-05-28,159840,0.013776962431562019
2025-05-28,159934,0.015042573863636602
2025-05-28,159981,0.01296171660714132
2025-05-28,159985,0.014267978558638159
2025-05-28,511190,0.2351411340438523
2025-05-28,512930,0.013279096459656357
2025-05-28,513350,0.013086563591633968
2025-05-28,515030,0.01351655563388953
2025-05-28,515070,0.013291877296965364
2025-05-28,515980,0.013333901771834696
2025-05-28,516550,0.01379132688414687
2025-05-28,517400,0.015002907064723115
2025-05-28,517800,0.01324153644485376
2025-05-28,518600,0.01504789213565843
2025-05-28,588120,0.012853924099689162
2025-05-28,588730,0.013061512141782338
2025-05-28,588760,0.013015464357451899
2025-05-28,588790,0.013037010399020558
2025-05-28,588930,0.01305150680433652
2025-05-29,159321,0.013371884577767557
2025-05-29,159322,0.013449331989336965
2025-05-29,159386,0.38513907663916436
2025-05-29,159512,0.01372500887643122
2025-05-29,159587,0.013656586003448427
2025-05-29,159698,0.013606835913642425
2025-05-29,159780,0.01349679134560139
2025-05-29,159783,0.0134711810660505
2025-05-29,159796,0.013666426891331298
2025-05-29,159806,0.013601198499331585
2025-05-29,159834,0.01257648211993506
2025-05-29,159840,0.013806500035892549
2025-05-29,159934,0.014811088094407867
2025-05-29,159981,0.0130943817250199
2025-05-29,159985,0.014192259614003291
2025-05-29,511190,0.23371879465049272
2025-05-29,512930,0.013499610059046053
2025-05-29,513350,0.013103416232076042
2025-05-29,515030,0.01355621474484782
2025-05-29,515070,0.013500909159345577
2025-05-29,515980,0.01355663441806084
2025-05-29,516550,0.01371813748927286
2025-05-29,517400,0.014883135292584128
2025-05-29,517800,0.013520293953988939
2025-05-29,518600,0.014813405218179204
2025-05-29,588120,0.01312647959489226
2025-05-29,588730,0.013206006856996497
2025-05-29,588760,0.013189745404897712
2025-05-29,588790,0.01322074213245366
2025-05-29,588930,0.013192387882065974
2025-05-30,159321,0.013352584524428033
2025-05-30,159322,0.013457184989008768
2025-05-30,159386,0.38594126731196726
2025-05-30,159512,0.013605241531916118
2025-05-30,159587,0.013712845500757733
2025-05-30,159698,0.013709362277804974
2025-05-30,159780,0.013450494660999297
2025-05-30,159783,0.01342497222981211
2025-05-30,159796,0.01354870759547642
2025-05-30,159806,0.013451084064750792
2025-05-30,159834,0.012752782773815134
2025-05-30,159840,0.013657229822986214
2025-05-30,159934,0.015012037333813857
2025-05-30,159981,0.012966271365405067
2025-05-30,159985,0.014280383601208271
2025-05-30,511190,0.2347633662924329
2025-05-30,512930,0.013356955017491226
2025-05-30,513350,0.012868540183228206
2025-05-30,515030,0.013377176899848475
2025-05-30,515070,0.013345985853239968
2025-05-30,515980,0.013387945919541492
2025-05-30,516550,0.013837167071898873
2025-05-30,517400,0.014850373315355832
2025-05-30,517800,0.01333619843700474
2025-05-30,518600,0.015023485223856993
2025-05-30,588120,0.013029998873153778
2025-05-30,588730,0.013007831142583257
2025-05-30,588760,0.012950854213710885
2025-05-30,588790,0.012998159161666457
2025-05-30,588930,0.013012279809278748
2025-06-03,159217,0.008353142457244363
2025-06-03,159303,0.008353142457244363
2025-06-03,159386,0.3741227787393488
2025-06-03,159587,0.013773921733831917
2025-06-03,159615,0.008353142457244363
2025-06-03,159647,0.008353142457244363
2025-06-03,159698,0.013717167244187724
2025-06-03,159780,0.013427806410546354
2025-06-03,159783,0.013453092767457753
2025-06-03,159834,0.012925148819722046
2025-06-03,159837,0.008353142457244363
2025-06-03,159858,0.008353142457244363
2025-06-03,159859,0.008353142457244363
2025-06-03,159883,0.008353142457244363
2025-06-03,159934,0.015208587900584498
2025-06-03,159938,0.008353142457244363
2025-06-03,159981,0.012883818463802106
2025-06-03,159985,0.014152666749968443
2025-06-03,511190,0.21634473500841656
2025-06-03,512930,0.01333442454940337
2025-06-03,513200,0.008353142457244363
2025-06-03,513290,0.008353142457244363
2025-06-03,513350,0.012846833571687189
2025-06-03,513700,0.008353142457244363
2025-06-03,513780,0.008353142457244363
2025-06-03,515070,0.013335150056030434
2025-06-03,515980,0.013351353541766083
2025-06-03,516820,0.008353142457244363
2025-06-03,517400,0.01540223656495986
2025-06-03,518600,0.015207874102002914
2025-06-03,560260,0.008353142457244363
2025-06-03,588120,0.01315832235503571
2025-06-03,588250,0.008353142457244363
2025-06-03,588700,0.008353142457244363
2025-06-03,588730,0.013074142811677528
2025-06-03,588760,0.013050981880120832
2025-06-03,588790,0.013068426209837756
2025-06-03,588860,0.008353142457244363
2025-06-03,588930,0.013072251384658454
2025-06-04,159217,0.008586575989758483
2025-06-04,159303,0.008594568348360294
2025-06-04,159386,0.3735599132020831
2025-06-04,159587,0.013757218864695527
2025-06-04,159615,0.00858134212270046
2025-06-04,159647,0.008298449571602425
2025-06-04,159698,0.01371785947411094
2025-06-04,159780,0.013504952943887887
2025-06-04,159783,0.013479327177632906
2025-06-04,159834,0.012845107596135807
2025-06-04,159837,0.00837683781290787
2025-06-04,159858,0.008438801627390878
2025-06-04,159859,0.008419602325302436
2025-06-04,159883,0.008323726614158743
2025-06-04,159934,0.015117972779612902
2025-06-04,159938,0.00837103271221057
2025-06-04,159981,0.012982942018656345
2025-06-04,159985,0.014081407186392761
2025-06-04,511190,0.21521783050021906
2025-06-04,512930,0.013446822967578199
2025-06-04,513200,0.00857116865832609
2025-06-04,513290,0.008436175635525435
2025-06-04,513350,0.013076572604583704
2025-06-04,513700,0.008564430248846577
2025-06-04,513780,0.008601616137829282
2025-06-04,515070,0.013435252739157766
2025-06-04,515980,0.01348616379438247
2025-06-04,516820,0.008353145586332785
2025-06-04,517400,0.015316674151661415
2025-06-04,518600,0.015109810489149576
2025-06-04,560260,0.008376880765220996
2025-06-04,588120,0.013125989547576008
2025-06-04,588250,0.008329812648689903
2025-06-04,588700,0.008347338988963266
2025-06-04,588730,0.01303912654045195
2025-06-04,588760,0.013026998202406319
2025-06-04,588790,0.013018749970768196
2025-06-04,588860,0.00833124320076923
2025-06-04,588930,0.01302290816770838
2025-06-05,159217,0.008444082739164135
2025-06-05,159303,0.008426039862130277
2025-06-05,159386,0.37436064590374407
2025-06-05,159587,0.013645581403576114
2025-06-05,159615,0.00842800216128179
2025-06-05,159647,0.008199884046833346
2025-06-05,159698,0.013631901226780619
2025-06-05,159780,0.01364213338739002
2025-06-05,159783,0.01361624732004443
2025-06-05,159834,0.012820838004054244
2025-06-05,159837,0.00831749160452761
2025-06-05,159858,0.008308879344687046
2025-06-05,159859,0.008350064631988209
